,State,CountyName,ZHVI 2003,ZHVI 2008,ZHVI 2013,ZHVI 2018,ZHVI 2019,ZHVI 2020,ZHVI 2021,ZHVI 2022,ZHVI 2023_x,ZHVF 2024-02-29,ZHVF 2024-04-30,ZHVF 2025-01-31_x,ZORI 2018,ZORI 2019,ZORI 2020,ZORI 2021,ZORI 2022,ZORI 2023_x,SizeRankMSA,Sale Listings 2019,Sale Listings 2020,Sale Listings 2021,Sale Listings 2022,Sale Listings 2023,Sales 2013,Sales 2018,Sales 2019,Sales 2020,Sales 2021,Sales 2022,Sales 2023,Days on Market 2019,Days on Market 2020,Days on Market 2021,Days on Market 2022,Days on Market 2023,New Construction 2018,New Construction 2019,New Construction 2020,New Construction 2021,New Construction 2022,New Construction 2023,Transit Rank,Transit Score_x,Transit TCI,Transit Routes,Transit Shed (sq mi),Transit percentage,Unnamed: 0,STATEFP,COUNTYFP,NatWalkInd_x,1yr pct change ZHVI,2yr pct change ZHVI,3yr pct change ZHVI_x,1yr pct change ZORI,2yr pct change ZORI,3yr pct change ZORI_x,1yr pct change Sales,2yr pct change Sales,3yr pct change Sales_x,1yr pct change Sale Listings,2yr pct change Sale Listings,3yr pct change Sale Listings_x,1yr pct change Days on Market,2yr pct change Days on Market,3yr pct change Days on Market_x,1yr pct change New Construction,2yr pct change New Construction,3yr pct change New Construction_x,ZORI 2023_y,ZHVI 2023_y,ZHVF 2025-01-31_y,Transit Score_y,NatWalkInd_y,3yr pct change ZHVI_y,3yr pct change ZORI_y,3yr pct change Sale Listings_y,3yr pct change Sales_y,3yr pct change Days on Market_y,3yr pct change New Construction_y,km2cluster_x,km3cluster_x,km4cluster_x,km5cluster_x,km6cluster_x,km7cluster_x,km8cluster_x,km9cluster_x,km10cluster_x,agg2cluster_x,agg3cluster_x,agg4cluster_x,agg5cluster_x,agg6cluster_x,agg7cluster_x,agg8cluster_x,agg9cluster_x,agg10cluster_x,ZORI 2023,ZHVI 2023,ZHVF 2025-01-31,Transit Score,NatWalkInd,3yr pct change ZHVI,3yr pct change ZORI,3yr pct change Sale Listings,3yr pct change Sales,3yr pct change Days on Market,3yr pct change New Construction,km2cluster_y,km3cluster_y,km4cluster_y,km5cluster_y,km6cluster_y,km7cluster_y,km8cluster_y,km9cluster_y,km10cluster_y,agg2cluster_y,agg3cluster_y,agg4cluster_y,agg5cluster_y,agg6cluster_y,agg7cluster_y,agg8cluster_y,agg9cluster_y,agg10cluster_y
627,TX,Harris County,136582.19647361856,156788.5067671697,159856.074730338,223095.90099012168,231980.22718483923,240248.41648317638,265064.5047914603,301410.97690813156,308185.91641715355,0.14769230769230768,0.32384615384615384,2.269230769230769,1356.5150074311325,1365.5759417619847,1377.0604345458985,1431.721681938407,1538.1834483364655,1577.468434559125,5.0,31221.333333333332,26989.416666666668,20608.666666666668,20211.5,22046.333333333332,5505.75,6697.5,6668.75,7189.333333333333,8487.583333333334,7043.083333333333,5305.25,63.333333333333336,58.75,33.416666666666664,31.0,46.5,1563.9166666666667,1167.75,1471.0833333333333,1611.6666666666667,1921.25,1851.25,1001.6,5.04695652173913,4.668695652173913,4.269565217391304,26.4,0.03405217391304348,38107.0,48.0,201.0,11.430192786070428,0.021730850933246462,0.17437427319194096,0.3105879567549758,0.03461557693522083,0.12120230904864365,0.197516183913129,-0.24674325875267694,-0.3749398631334008,-0.262066487388724,0.09078165071040409,0.06976029502151186,-0.18314895036017212,0.5,0.3915211970074814,-0.20851063829787234,-0.03643461288223813,0.14865563598759043,0.25842632980229996,1577.468434559125,308185.91641715355,2.269230769230769,5.04695652173913,11.430192786070428,0.3105879567549758,0.197516183913129,-0.18314895036017212,-0.262066487388724,-0.20851063829787234,0.25842632980229996,1,2,0,3,0,1,7,2,1,0,2,0,0,0,5,2,2,2,1577.468434559125,308185.91641715355,2.269230769230769,5.04695652173913,11.430192786070428,0.3105879567549758,0.197516183913129,-0.18314895036017212,-0.262066487388724,-0.20851063829787234,0.25842632980229996,1,2,0,3,0,1,7,2,1,0,2,0,0,0,5,2,2,2
641,MN,Hennepin County,227419.50572103402,253726.397490981,229469.80490624878,310139.64998452336,321238.6871851916,333730.46431021794,368024.5153717202,395028.1109050432,396465.81606006605,-0.13015873015873014,0.12380952380952383,1.1873015873015873,1440.139681872935,1543.1420313103642,1474.1147110186412,1467.1210711192173,1585.6963164600913,1651.9548483260728,16.0,13697.25,12149.833333333334,10140.666666666666,8983.833333333334,7853.0,5123.666666666667,5345.083333333333,5358.75,5545.25,6049.833333333333,4629.166666666667,3558.6666666666665,47.583333333333336,40.666666666666664,26.916666666666668,28.666666666666668,36.583333333333336,559.75,511.9166666666667,545.9166666666666,602.3333333333334,526.0,439.6666666666667,889.0408163265306,5.689795918367347,6.655102040816327,9.612244897959183,35.61224489795919,0.08153061224489795,15998.0,27.0,53.0,12.518328194720453,-0.0004909191763744266,0.0652103910344908,0.17371416938651782,0.031195815607888772,0.08303075580993126,0.09862767839124892,-0.23125112511251134,-0.4117744290476322,-0.35824955292066785,-0.12587425560729465,-0.22559332062323315,-0.35365368523573715,0.27616279069767447,0.35913312693498456,-0.10040983606557366,-0.16413181242078576,-0.27006087437742116,-0.19462677453823835,1651.9548483260728,396465.81606006605,1.1873015873015873,5.689795918367347,12.518328194720453,0.17371416938651782,0.09862767839124892,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,0,1,1,3,6,4,2,7,0,0,1,1,1,1,1,0,3,1651.9548483260728,396465.81606006605,1.1873015873015873,5.689795918367347,12.518328194720453,0.17371416938651782,0.09862767839124892,-0.35365368523573715,-0.35824955292066785,-0.10040983606557366,-0.19462677453823835,0,0,1,1,3,6,4,2,7,0,0,1,1,1,1,1,0,3
642,VA,Henrico County,132458.2098905671,200041.80206224183,182409.487238258,228078.50830740228,239125.85775830652,253708.11478052588,286160.94816600997,319975.6405679198,339723.2555987353,0.3,1.0,3.658333333333333,1172.225235836,1242.6231944504248,1339.5065223467154,1465.66251783467,1620.8893279933127,1637.1155458170135,45.0,4718.916666666667,3827.0,3059.6666666666665,2666.0833333333335,2252.1666666666665,1431.3333333333333,1870.8333333333333,1927.6666666666667,2010.0,2272.8333333333335,1844.4166666666667,1423.5833333333333,45.416666666666664,34.166666666666664,15.916666666666666,15.833333333333334,20.166666666666668,312.4166666666667,249.08333333333334,285.9166666666667,346.9166666666667,307.1666666666667,226.16666666666666,1707.6666666666667,3.266666666666666,2.1,1.3333333333333333,7.333333333333333,0.010333333333333333,40118.0,51.0,87.0,9.506822612175439,0.06865968483643549,0.20728608485472863,0.3679541239889766,0.035342895291430435,0.16315663891686838,0.2874372230620508,-0.22816608683865727,-0.373652562880399,-0.29174958540630186,-0.15525271153064743,-0.2639176380869376,-0.4115059663792353,0.2736842105263158,0.26701570680628284,-0.40975609756097553,-0.26370048833423776,-0.3480662983425415,-0.20897697464296136,1637.1155458170135,339723.2555987353,3.658333333333333,3.266666666666666,9.506822612175439,0.3679541239889766,0.2874372230620508,-0.4115059663792353,-0.29174958540630186,-0.40975609756097553,-0.20897697464296136,1,2,0,1,4,0,0,4,9,0,2,0,0,0,6,6,6,6,1637.1155458170135,339723.2555987353,3.658333333333333,3.266666666666666,9.506822612175439,0.3679541239889766,0.2874372230620508,-0.4115059663792353,-0.29174958540630186,-0.40975609756097553,-0.20897697464296136,1,2,0,1,4,0,0,4,9,0,2,0,0,0,6,6,6,6
646,FL,Hernando County,127331.99444904318,178878.87971894385,105986.69503625219,160321.80247243308,171163.40937433383,186711.17005775747,228670.02765967845,295221.289056746,303677.9748897921,0.16999999999999998,0.8800000000000001,5.4,1268.634781831707,1348.7887180386278,1437.3360044715985,1369.4834102835814,1787.5084123682411,2040.046284244716,18.0,18930.25,15012.333333333334,10844.916666666666,11505.333333333334,13280.5,4801.75,5985.833333333333,5961.5,5918.833333333333,7109.166666666667,5610.333333333333,4400.083333333333,55.5,42.0,19.75,20.916666666666668,39.916666666666664,577.4166666666666,680.9166666666666,686.8333333333334,731.3333333333334,645.4166666666666,719.75,2236.0,2.1,1.0,2.0,11.0,0.002,2568.0,12.0,53.0,8.417445482953271,0.030034070169840277,0.3273340386500839,0.6262957873846926,0.08046893271154597,0.5084440813823189,0.5288413518813757,-0.21571802031964832,-0.38106904231625843,-0.2565961760482077,0.1542907637037895,0.22458294592704728,-0.11536070342163114,0.9083665338645416,1.021097046413502,-0.04960317460317466,0.11517107811491292,-0.015838650865998227,0.047925260859014746,2040.046284244716,303677.9748897921,5.4,2.1,8.417445482953271,0.6262957873846926,0.5288413518813757,-0.11536070342163114,-0.2565961760482077,-0.04960317460317466,0.047925260859014746,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2040.046284244716,303677.9748897921,5.4,2.1,8.417445482953271,0.6262957873846926,0.5288413518813757,-0.11536070342163114,-0.2565961760482077,-0.04960317460317466,0.047925260859014746,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
651,TX,Hidalgo County,,70427.34014485884,70991.12230215251,89559.44498903012,94003.2716189052,103468.93294248529,120135.65827517543,140012.6058167157,152779.8507255525,0.064,0.888,6.768000000000001,891.0595159889464,915.5994287695559,935.5753877314042,1012.5088268475724,1144.3955334937784,1236.6815354258194,67.0,2519.5833333333335,2054.5,1517.916666666667,1765.416666666667,2419.3333333333335,227.91666666666663,300.75,297.3333333333333,303.75,348.25,335.75,283.4166666666667,125.16666666666669,101.66666666666669,59.25,51.83333333333334,75.33333333333333,42.25,44.16666666666666,35.75,46.08333333333334,68.75,84.91666666666669,2502.214285714286,1.2571428571428573,0.6071428571428571,1.6428571428571428,5.285714285714286,0.0037857142857142855,38114.0,48.0,215.0,7.176499508380531,0.09926149889378227,0.28132629107512785,0.4964811315068743,0.04406534939442957,0.14698409753506295,0.24130191776855142,-0.15586994291387435,-0.1861689399377841,-0.06694101508916317,0.3704035874439462,0.5938512215207247,0.17757767502230884,0.4533762057877812,0.27144866385372707,-0.259016393442623,0.23515151515151522,0.8426763110307414,1.3752913752913754,1236.6815354258194,152779.8507255525,6.768000000000001,1.2571428571428573,7.176499508380531,0.4964811315068743,0.24130191776855142,0.17757767502230884,-0.06694101508916317,-0.259016393442623,1.3752913752913754,1,1,3,2,5,5,0,8,2,0,2,0,4,4,4,4,1,0,1236.6815354258194,152779.8507255525,6.768000000000001,1.2571428571428573,7.176499508380531,0.4964811315068743,0.24130191776855142,0.17757767502230884,-0.06694101508916317,-0.259016393442623,1.3752913752913754,1,1,3,2,5,5,0,8,2,0,2,0,4,4,4,4,1,0
656,FL,Hillsborough County,145445.4372638917,203936.68443620816,155190.15600054554,237257.75905698407,249055.98781636578,266155.2923683033,315813.3858236025,400462.214873463,412266.95615876815,0.23600000000000002,0.674,5.276,1352.6293734669491,1416.631235277959,1480.6392374809234,1728.8091074534684,2022.3524986000593,2110.0044354003217,18.0,18930.25,15012.333333333336,10844.916666666664,11505.333333333336,13280.5,4801.75,5985.833333333332,5961.5,5918.833333333332,7109.166666666668,5610.333333333332,4400.083333333333,55.5,42.0,19.75,20.91666666666667,39.916666666666664,577.4166666666666,680.9166666666665,686.8333333333335,731.3333333333335,645.4166666666666,719.75,1804.159090909091,2.9954545454545456,2.0977272727272727,2.272727272727273,12.227272727272727,0.013636363636363636,2570.0,12.0,57.0,10.5136208854563,0.029784224604401097,0.307006923800798,0.5558887824134148,0.04147053293392833,0.21177022157951536,0.452296694545313,-0.2157180203196483,-0.3810690423162584,-0.2565961760482077,0.1542907637037895,0.2245829459270473,-0.11536070342163114,0.9083665338645416,1.021097046413502,-0.04960317460317467,0.11517107811491291,-0.015838650865998227,0.047925260859014746,2110.0044354003217,412266.95615876815,5.276,2.9954545454545456,10.5136208854563,0.5558887824134148,0.452296694545313,-0.11536070342163114,-0.2565961760482077,-0.04960317460317467,0.047925260859014746,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2110.0044354003217,412266.95615876815,5.276,2.9954545454545456,10.5136208854563,0.5558887824134148,0.452296694545313,-0.11536070342163114,-0.2565961760482077,-0.04960317460317467,0.047925260859014746,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
674,MD,Howard County,364700.9901398585,525000.1068910351,483650.32937075914,529190.9829123378,538542.4251195679,551836.8626908365,613988.3633455351,673975.7616706121,694812.1034937259,0.08947368421052633,0.4263157894736842,1.9105263157894736,1704.7767168935818,1724.6232808087484,1747.7079627399835,1891.2076167207513,2090.8288857140783,2181.9698394035477,20.0,12302.833333333334,9226.583333333334,7686.833333333332,6715.75,5593.333333333333,2964.0833333333335,3678.5,3687.166666666666,4250.083333333333,5713.666666666667,4340.75,3060.25,56.83333333333334,45.5,20.666666666666668,21.25,25.416666666666668,306.3333333333333,177.91666666666666,208.33333333333334,255.08333333333337,192.5,161.25,1338.625,4.2125,2.7375,5.25,27.625,0.050375,13223.0,24.0,27.0,10.028138528071429,0.03100801079589184,0.1279457637191131,0.25181907523677616,0.04036796441731656,0.12862987398384573,0.2213299161915455,-0.29499510453262684,-0.46439822647453477,-0.27995529499421573,-0.1671319907183363,-0.27234882157802304,-0.39378065192062794,0.19607843137254907,0.22983870967741937,-0.44139194139194143,-0.16233766233766234,-0.3678536426004574,-0.22600000000000003,2181.9698394035477,694812.1034937259,1.9105263157894736,4.2125,10.028138528071429,0.25181907523677616,0.2213299161915455,-0.39378065192062794,-0.27995529499421573,-0.44139194139194143,-0.22600000000000003,0,0,0,1,4,6,4,5,9,0,0,1,1,1,1,1,0,3,2181.9698394035477,694812.1034937259,1.9105263157894736,4.2125,10.028138528071429,0.25181907523677616,0.2213299161915455,-0.39378065192062794,-0.27995529499421573,-0.44139194139194143,-0.22600000000000003,0,0,0,1,4,6,4,5,9,0,0,1,1,1,1,1,0,3
707,MO,Jackson County,113545.2716449519,123753.29496633449,105718.14459713968,153143.69882341864,162585.5077791696,173941.18652262798,202161.14970488622,226120.7682195438,233437.90889790366,0.503921568627451,1.8372549019607844,4.915686274509803,905.6525654187699,1012.4796594963417,1043.6124780801103,1126.705195917803,1270.3391302022687,1359.2380341282237,31.0,9400.833333333334,7352.0,5516.166666666667,4980.0,4707.5,2478.6666666666665,3159.3333333333335,3094.0833333333335,3253.9166666666665,3277.0833333333335,2747.25,2257.0833333333335,42.583333333333336,36.916666666666664,17.0,16.5,21.75,310.6666666666667,228.66666666666666,274.1666666666667,292.1666666666667,272.75,243.25,1417.2820512820513,3.9846153846153847,3.079487179487179,4.769230769230769,23.102564102564102,0.022487179487179487,20015.0,29.0,95.0,11.478406326020073,0.035160055630876964,0.17364968975299808,0.4140873986618443,0.06561205431936352,0.16513613119490242,0.2549961568825541,-0.1784208450875117,-0.3112523839796567,-0.3063487591876456,-0.054718875502008026,-0.14659938967278005,-0.35969804134929273,0.3181818181818182,0.27941176470588236,-0.41083521444695253,-0.10815765352887259,-0.16742726754135773,-0.11276595744680858,1359.2380341282237,233437.90889790366,4.915686274509803,3.9846153846153847,11.478406326020073,0.4140873986618443,0.2549961568825541,-0.35969804134929273,-0.3063487591876456,-0.41083521444695253,-0.11276595744680858,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4,1359.2380341282237,233437.90889790366,4.915686274509803,3.9846153846153847,11.478406326020073,0.4140873986618443,0.2549961568825541,-0.35969804134929273,-0.3063487591876456,-0.41083521444695253,-0.11276595744680858,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4
711,VA,James City County,208727.33804153017,320301.26620825403,275935.66640665755,307382.7433137761,311136.6497877834,320911.44357350655,354815.69543696695,394941.00675254513,416112.4583579183,0.05,0.55,2.55,1318.6126124126279,1353.1145816475994,1378.5685691670594,1508.4813117287251,1683.7858514044676,1810.9250600703326,38.0,10844.416666666666,8233.666666666666,7027.166666666667,5635.75,4833.0,1751.1666666666667,2311.0833333333335,2520.8333333333335,2884.25,3576.75,2892.1666666666665,2201.0833333333335,85.16666666666667,92.83333333333333,34.25,29.166666666666668,35.75,268.9166666666667,201.16666666666666,206.25,293.8181818181818,272.9166666666667,206.5,1094.0,4.7,3.2,5.0,9.0,0.067,40122.0,51.0,95.0,6.9259259258888894,0.053627603515420175,0.1727590096042101,0.2966285798137907,0.07550794452858511,0.20049552221167782,0.31362712060416836,-0.23895003745750004,-0.3846135924139698,-0.23686111351882344,-0.1424388945570687,-0.312240590090838,-0.4130197158009797,0.22571428571428567,0.043795620437956206,-0.6149012567324955,-0.24335877862595426,-0.29718440594059403,0.0012121212121212121,1810.9250600703326,416112.4583579183,2.55,4.7,6.9259259258888894,0.2966285798137907,0.31362712060416836,-0.4130197158009797,-0.23686111351882344,-0.6149012567324955,0.0012121212121212121,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1810.9250600703326,416112.4583579183,2.55,4.7,6.9259259258888894,0.2966285798137907,0.31362712060416836,-0.4130197158009797,-0.23686111351882344,-0.6149012567324955,0.0012121212121212121,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
718,AL,Jefferson County,112241.55700861399,136397.665478156,116200.2984762119,144514.25515542284,152639.17070659134,163714.97082347173,188821.7142643922,212738.4149841326,216881.91085514863,0.034782608695652174,0.6782608695652174,3.773913043478261,871.7395055581704,903.9752473936501,998.3281999690907,1046.4557362961582,1195.9363688115952,1379.329661701566,51.0,5694.75,4659.5,3671.9166666666665,3724.9166666666665,3865.1666666666665,2292.9166666666665,1808.0,1798.5833333333333,1851.4166666666667,2144.5,1792.75,1335.1666666666667,51.916666666666664,41.5,23.333333333333332,24.0,36.083333333333336,96.33333333333333,77.08333333333333,139.08333333333334,235.91666666666666,190.5,180.25,2903.222222222222,0.21111111111111114,0.41111111111111115,0.0,1.0,0.021444444444444447,37.0,1.0,73.0,9.847812097822395,0.0003622979743773108,0.13891367467932386,0.3717416519170218,0.06046232658746844,0.14810291992074065,0.23642287971375367,-0.2552410170594524,-0.3773995492344757,-0.2788405275239681,0.037651849034654024,0.05262919002337562,-0.1704760882784276,0.5034722222222223,0.5464285714285716,-0.13052208835341358,-0.05380577427821522,-0.2359590250794772,0.2959856201318154,1379.329661701566,216881.91085514863,3.773913043478261,0.21111111111111114,9.847812097822395,0.3717416519170218,0.23642287971375367,-0.1704760882784276,-0.2788405275239681,-0.13052208835341358,0.2959856201318154,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2,1379.329661701566,216881.91085514863,3.773913043478261,0.21111111111111114,9.847812097822395,0.3717416519170218,0.23642287971375367,-0.1704760882784276,-0.2788405275239681,-0.13052208835341358,0.2959856201318154,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2
719,CO,Jefferson County,242107.72817060343,259005.8895270266,261003.2678291631,416115.1547498181,439306.4653873862,469002.98200659716,548343.9425834897,625297.3249793834,610294.3685573108,0.12,0.9,3.1719999999999997,1446.9961289702778,1489.7999722416162,1550.1073788942317,1718.4655148801253,1958.71867601697,2080.654722213139,19.0,12196.916666666664,9848.25,7600.25,8299.166666666666,8664.0,4714.416666666667,4646.75,4726.083333333333,4852.5,5210.583333333333,3921.666666666666,3105.0,34.583333333333336,28.41666666666667,15.916666666666664,20.416666666666668,32.083333333333336,728.5,595.5,412.41666666666674,328.91666666666674,338.41666666666674,348.41666666666674,902.7647058823529,5.3,4.370588235294117,3.8823529411764706,30.058823529411764,0.04041176470588235,1966.0,8.0,59.0,10.997154471395122,-0.024126372336778744,0.11167366565211516,0.2979279174127983,0.04860074129568187,0.1626893695246142,0.25206059837520406,-0.20824479388015293,-0.40409742991027875,-0.3601236476043277,0.04396023697158357,0.13996250123351206,-0.12024979057192903,0.5714285714285715,1.0157068062827228,0.12903225806451615,0.029549372075843388,0.05928553331644286,-0.15518286522529803,2080.654722213139,610294.3685573108,3.1719999999999997,5.3,10.997154471395122,0.2979279174127983,0.25206059837520406,-0.12024979057192903,-0.3601236476043277,0.12903225806451615,-0.15518286522529803,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7,2080.654722213139,610294.3685573108,3.1719999999999997,5.3,10.997154471395122,0.2979279174127983,0.25206059837520406,-0.12024979057192903,-0.3601236476043277,0.12903225806451615,-0.15518286522529803,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7
738,TX,Johnson County,119943.54099803856,141623.50473616546,116872.79984411411,189718.50668376964,202746.94331470926,220178.90904851927,255766.52595724905,307290.8318519425,307678.94322945224,0.37,1.21,3.45,1419.1525652403934,1480.4386269835197,1540.1211437843149,1700.5386878408715,1888.1217069044476,1760.4675605204288,4.0,32187.666666666668,27688.916666666668,20681.916666666668,18762.666666666668,20926.75,6818.5,7923.25,7775.666666666667,8353.083333333334,8959.25,7495.916666666667,6057.5,57.25,52.833333333333336,31.416666666666668,24.166666666666668,37.416666666666664,1573.4166666666667,1211.75,1360.25,1164.8333333333333,1358.1666666666667,1694.6666666666667,2807.4,0.42000000000000004,0.22000000000000003,0.4,0.4,0.0034000000000000002,38132.0,48.0,251.0,6.099656357422681,0.001403818221346382,0.20199490623613287,0.3969290981769038,0.030336107363937034,0.14399042117136618,0.26314736835644864,-0.19189336416493427,-0.32388313753941456,-0.2748186797290422,0.11533985929505394,0.01183803886648153,-0.24421925740443684,0.5482758620689654,0.19098143236074258,-0.2917981072555206,0.2477604614063075,0.45485763342395213,0.24584941493597995,1760.4675605204288,307678.94322945224,3.45,0.42000000000000004,6.099656357422681,0.3969290981769038,0.26314736835644864,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1760.4675605204288,307678.94322945224,3.45,0.42000000000000004,6.099656357422681,0.3969290981769038,0.26314736835644864,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
749,TX,Kaufman County,,208218.64278998357,120544.11015883207,189337.88567515532,199998.14659801885,211909.46389614,253668.07194911543,303744.62185989704,297502.83487534145,0.2571428571428572,1.4000000000000001,3.0857142857142854,1544.847925330837,1598.6600725525316,1673.439139278193,1830.3919606108057,2017.7868768587457,2085.8557051723324,4.0,32187.666666666668,27688.916666666668,20681.916666666668,18762.666666666668,20926.75,6818.5,7923.25,7775.666666666667,8353.083333333334,8959.25,7495.916666666667,6057.5,57.25,52.833333333333336,31.416666666666668,24.166666666666668,37.416666666666664,1573.4166666666667,1211.75,1360.25,1164.8333333333333,1358.1666666666667,1694.6666666666667,2536.0,1.2,0.0,2.0,2.0,0.0,38135.0,48.0,257.0,7.129943502711863,-0.01968309012704491,0.17325453415137654,0.4052277209600167,0.03373439935319383,0.13956778114141077,0.24644850010621105,-0.19189336416493427,-0.32388313753941456,-0.2748186797290422,0.11533985929505394,0.01183803886648153,-0.24421925740443684,0.5482758620689654,0.19098143236074258,-0.2917981072555206,0.2477604614063075,0.4548576334239521,0.24584941493597995,2085.8557051723324,297502.83487534145,3.0857142857142854,1.2,7.129943502711863,0.4052277209600167,0.24644850010621105,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,2085.8557051723324,297502.83487534145,3.0857142857142854,1.2,7.129943502711863,0.4052277209600167,0.24644850010621105,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
